No.Inscripción,comentarios,Nombre,TIPO,LOCALIDAD,DIRECCIÓN,UPZ,TELEFONO,FECHA-DE- INSCRIPCION
646,,JARDÍN INFANTIL PUERTA AL LLANO,JSDIS,USME,CL 107 SUR 7 D 14 ESTE,ALFONSO LÓPEZ,7682679,5/03/2007647,,JARDÍN INFANTIL SANTA MARTA,JSDIS,USME,CL 68 C SUR 9 A 50,GRAN YOMASA,7642219,5/03/2007
647,,JARDÍN INFANTIL SANTA MARTA,JSDIS,USME,CL 68 C SUR 9 A 50,GRAN YOMASA,7642219,5/03/2007648,,JARDÍN INFANTIL FISCALA,JSDIS,USME,CL 64 SUR 2 14 ESTE,DANUBIO,7900736,5/03/2007
648,,JARDÍN INFANTIL FISCALA,JSDIS,USME,CL 64 SUR 2 14 ESTE,DANUBIO,7900736,5/03/2007649,,JARDÍN INFANTIL NUEVA ESPERANZA OLIVARES,JSDIS,USME,"CL 75 C SUR 2 36
649,,JARDÍN INFANTIL NUEVA ESPERANZA OLIVARES,JSDIS,USME,"CL 75 C SUR 2 36 (ANTES KR 4 BESTE 75 B 80 SUR)",GRAN YOMASA,7684733 - 7686117,5/03/2007650,,JARDÍN INFANTIL TENERIFE,JSDIS,USME,CL 91 B SUR 14 90,COMUNEROS,7620931 - 7613359,5/03/2007
650,,JARDÍN INFANTIL TENERIFE,JSDIS,USME,CL 91 B SUR 14 90,COMUNEROS,7620931 - 7613359,5/03/2007651,,JARDÍN INFANTIL LORENZO ALCANTUZ,JSDIS,USME,DG 102 SUR 21 04 ESTE,COMUNEROS,7623116,5/03/2007
651,,JARDÍN INFANTIL LORENZO ALCANTUZ,JSDIS,USME,DG 102 SUR 21 04 ESTE,COMUNEROS,7623116,5/03/2007652,,JARDÍN INFANTIL NEVADO,JSDIS,USME,CL 68 C SUR 6 A 50,GRAN YOMASA,7642293 - 7644146,5/03/2007
652,,JARDÍN INFANTIL NEVADO,JSDIS,USME,CL 68 C SUR 6 A 50,GRAN YOMASA,7642293 - 7644146,5/03/2007653,,JARDÍN INFANTIL CHUNIZA,JSDIS,USME,"KR 1 G ESTE 90 12 SUR (KR 9 84 A
653,,JARDÍN INFANTIL CHUNIZA,JSDIS,USME,"KR 1 G ESTE 90 12 SUR (KR 9 84 A82 SUR )",COMUNEROS,7647635,5/03/2007654,,JARDÍN INFANTIL AMIGUITOS DEL VALLE DE CAFAM,JSDIS,USME,CL 92 BIS SUR 14 H 09,COMUNEROS,7620372,5/03/2007
654,,JARDÍN INFANTIL AMIGUITOS DEL VALLE DE CAFAM,JSDIS,USME,CL 92 BIS SUR 14 H 09,COMUNEROS,7620372,5/03/2007656,,JARDÍN INFANTIL GRAN YOMASA,JSDIS,USME,KR 5 83 14 SUR,GRAN YOMASA,7733171 - 7642278,5/03/2007
656,,JARDÍN INFANTIL GRAN YOMASA,JSDIS,USME,KR 5 83 14 SUR,GRAN YOMASA,7733171 - 7642278,5/03/2007657,,JARDÍN INFANTIL ALASKA,JSDIS,USME,DG 100 B SUR 5 A 05 ESTE,COMUNEROS,7612223 - 4550724,5/03/2007
657,,JARDÍN INFANTIL ALASKA,JSDIS,USME,DG 100 B SUR 5 A 05 ESTE,COMUNEROS,7612223 - 4550724,5/03/2007658,,JARDÍN INFANTIL MARICHUELA,JSDIS,USME,CL 77 A SUR 14 C 32,GRAN YOMASA,7621635 - 7624850,5/03/2007
658,,JARDÍN INFANTIL MARICHUELA,JSDIS,USME,CL 77 A SUR 14 C 32,GRAN YOMASA,7621635 - 7624850,5/03/2007660,,JARDÍN INFANTIL PEBLES Y BAM BAM,JSDIS,USME,CL 76 B SUR 8 C 12,GRAN YOMASA,2005102 - 7670935,5/03/2007
660,,JARDÍN INFANTIL PEBLES Y BAM BAM,JSDIS,USME,CL 76 B SUR 8 C 12,GRAN YOMASA,2005102 - 7670935,5/03/2007661,,JARDÍN INFANTIL SANTA SOFIA,JSDIS,BARRIOS UNIDOS,KR 28 B 75 11,"LOS
661,,JARDÍN INFANTIL SANTA SOFIA,JSDIS,BARRIOS UNIDOS,KR 28 B 75 11,"LOSALCÁZARES","25,035,673,115,074",5/03/2007664,,JARDÍN INFANTIL SAN VICENTE FERRER,JSDIS,TUNJUELITO,CL 53 SUR 13 C 56 PISO 3,VENECIA,7284291 - 7241442,5/03/2007
664,,JARDÍN INFANTIL SAN VICENTE FERRER,JSDIS,TUNJUELITO,CL 53 SUR 13 C 56 PISO 3,VENECIA,7284291 - 7241442,5/03/2007665,,JARDÍN INFANTIL NUEVO CHILE,JSDIS,BOSA,CL 56 SUR 75 A 12,APOGEO,7795130,5/03/2007
665,,JARDÍN INFANTIL NUEVO CHILE,JSDIS,BOSA,CL 56 SUR 75 A 12,APOGEO,7795130,5/03/2007666,,JARDÍN INFANTIL LA ABEJA MAYA,JSDIS,BOSA,CL 57 BIS SUR 75 B 26,APOGEO,7775675,5/03/2007
666,,JARDÍN INFANTIL LA ABEJA MAYA,JSDIS,BOSA,CL 57 BIS SUR 75 B 26,APOGEO,7775675,5/03/2007667,,JARDÍN INFANTIL HUMBERTO VALENCIA,JSDIS,BOSA,KR 82 71 A 35 SUR,BOSA CENTRAL,7797571,5/03/2007
667,,JARDÍN INFANTIL HUMBERTO VALENCIA,JSDIS,BOSA,KR 82 71 A 35 SUR,BOSA CENTRAL,7797571,5/03/2007668,,JARDÍN INFANTIL OLARTE,JSDIS,BOSA,KR 71 D 54 15 SUR,APOGEO,7827258,5/03/2007
668,,JARDÍN INFANTIL OLARTE,JSDIS,BOSA,KR 71 D 54 15 SUR,APOGEO,7827258,5/03/2007669,,JARDÍN INFANTIL HIJOS DE PALESTINA,JSDIS,BOSA,KR 81 D 68 33 SUR,BOSA CENTRAL,7781908 - 7190705,5/03/2007
669,,JARDÍN INFANTIL HIJOS DE PALESTINA,JSDIS,BOSA,KR 81 D 68 33 SUR,BOSA CENTRAL,7781908 - 7190705,5/03/2007670,,JARDÍN INFANTIL LOS BULLICIOSOS,JSDIS,BOSA,KR 87 I 65 19 SUR,BOSA OCCIDENTAL,7233534,5/03/2007
670,,JARDÍN INFANTIL LOS BULLICIOSOS,JSDIS,BOSA,KR 87 I 65 19 SUR,BOSA OCCIDENTAL,7233534,5/03/2007672,,JARDÍN INFANTIL ANTONIA SANTOS,JSDIS,BOSA,CL 67 SUR 81 B 10,BOSA CENTRAL,7760975,5/03/2007
672,,JARDÍN INFANTIL ANTONIA SANTOS,JSDIS,BOSA,CL 67 SUR 81 B 10,BOSA CENTRAL,7760975,5/03/2007673,,JARDÍN INFANTIL LA ESCUELITA,JSDIS,BOSA,KR 81 G 73 44 SUR,"BOSA
673,,JARDÍN INFANTIL LA ESCUELITA,JSDIS,BOSA,KR 81 G 73 44 SUR,"BOSAOCCIDENTAL",7761925 - 3202182695,5/03/2007674,,JARDÍN INFANTIL LA LIBERTAD,JSDIS,BOSA,KR 87 M 59 01 SUR,BOSA OCCIDENTAL,7845712,5/03/2007
674,,JARDÍN INFANTIL LA LIBERTAD,JSDIS,BOSA,KR 87 M 59 01 SUR,BOSA OCCIDENTAL,7845712,5/03/2007675,,JARDÍN INFANTIL LA UNIDAD,JSDIS,KENNEDY,CL 57 D SUR 77 I 85,TIMIZA,7797321 - 3015938615,5/03/2007
675,,JARDÍN INFANTIL LA UNIDAD,JSDIS,KENNEDY,CL 57 D SUR 77 I 85,TIMIZA,7797321 - 3015938615,5/03/2007676,,JARDÍN INFANTIL BRITALIA,JSDIS,KENNEDY,CL 55 80 J 17 SUR,GRAN BRITALIA,2932425,5/03/2007
676,,JARDÍN INFANTIL BRITALIA,JSDIS,KENNEDY,CL 55 80 J 17 SUR,GRAN BRITALIA,2932425,5/03/2007678,,JARDÍN INFANTIL MI PEQUEÑO MUNDO EL PERPETUO SOCORRO,JSDIS,KENNEDY,CL 50 SUR 78 18,TIMIZA,"45,247,064,542,908",5/03/2007
678,,JARDÍN INFANTIL MI PEQUEÑO MUNDO EL PERPETUO SOCORRO,JSDIS,KENNEDY,CL 50 SUR 78 18,TIMIZA,"45,247,064,542,908",5/03/2007680,,JARDÍN INFANTIL LA IGUALDAD,JSDIS,KENNEDY,CL 2 68 A 80,AMERICAS,2607344,5/03/2007
680,,JARDÍN INFANTIL LA IGUALDAD,JSDIS,KENNEDY,CL 2 68 A 80,AMERICAS,2607344,5/03/2007681,,JARDÍN INFANTIL PARAISO,JSDIS,KENNEDY,CL 39 SUR 89 C 37,PATIO BONITO,4557447 - 5715082,5/03/2007
681,,JARDÍN INFANTIL PARAISO,JSDIS,KENNEDY,CL 39 SUR 89 C 37,PATIO BONITO,4557447 - 5715082,5/03/2007683,,JARDÍN INFANTIL VISION DE COLOMBIA,JSDIS,KENNEDY,KR 79 G 13 09,CASTILLA,2924294 - 4117349,5/03/2007
683,,JARDÍN INFANTIL VISION DE COLOMBIA,JSDIS,KENNEDY,KR 79 G 13 09,CASTILLA,2924294 - 4117349,5/03/2007684,,JARDÍN INFANTIL CLASS,JSDIS,KENNEDY,CL 57 B SUR 80 H 15 SUR,GRAN BRITALIA,"7753877 - 7192346 -
684,,JARDÍN INFANTIL CLASS,JSDIS,KENNEDY,CL 57 B SUR 80 H 15 SUR,GRAN BRITALIA,"7753877 - 7192346 -5707030",5/03/2007685,,JARDÍN INFANTIL AMAS DE CASA JACKELINE,JSDIS,KENNEDY,KR 77 Q 45 A 11 SUR,TIMIZA,"26,407,464,508,837",5/03/2007
685,,JARDÍN INFANTIL AMAS DE CASA JACKELINE,JSDIS,KENNEDY,KR 77 Q 45 A 11 SUR,TIMIZA,"26,407,464,508,837",5/03/2007692,,JARDÍN INFANTIL MARÍA GORETTI,JSDIS,BARRIOS UNIDOS,CL 67 D 58 14,"DOCE DE
692,,JARDÍN INFANTIL MARÍA GORETTI,JSDIS,BARRIOS UNIDOS,CL 67 D 58 14,"DOCE DEOCTUBRE",2400285,6/03/2007694,,JARDÍN INFANTIL JORGE BEJARANO,JSDIS,LOS MÁRTIRES,CL 10 29 48,LA SABANA,2372826,6/03/2007
694,,JARDÍN INFANTIL JORGE BEJARANO,JSDIS,LOS MÁRTIRES,CL 10 29 48,LA SABANA,2372826,6/03/2007695,,JARDÍN INFANTIL SAMPER MENDOZA,JSDIS,LOS MÁRTIRES,KR 23 22 A 62,LA SABANA,6681805 - 2680747,6/03/2007
695,,JARDÍN INFANTIL SAMPER MENDOZA,JSDIS,LOS MÁRTIRES,KR 23 22 A 62,LA SABANA,6681805 - 2680747,6/03/2007700,,JARDÍN INFANTIL PATIO BONITO SATÉLITE,JSDIS,KENNEDY,KR 87 5 B 21,PATIO BONITO,4513580,6/03/2007
700,,JARDÍN INFANTIL PATIO BONITO SATÉLITE,JSDIS,KENNEDY,KR 87 5 B 21,PATIO BONITO,4513580,6/03/2007701,,JARDÍN INFANTIL EL PORTAL,JSDIS,FONTIBÓN,KR 124 18 A 79,"FONTIBÓN SAN
701,,JARDÍN INFANTIL EL PORTAL,JSDIS,FONTIBÓN,KR 124 18 A 79,"FONTIBÓN SANPABLO",4154210,6/03/2007726,,JARDÍN INFANTIL LICEO ALCALA,PRI,PUENTE ARANDA,CL 36 SUR 51 23,MUZÚ,2380257,7/03/2007
726,,JARDÍN INFANTIL LICEO ALCALA,PRI,PUENTE ARANDA,CL 36 SUR 51 23,MUZÚ,2380257,7/03/2007731,,EL ARCA DE NOE CENTRO CULTURAL PARA NIÑOS LTDA,PRI,CHAPINERO,CL 70 A 10 03,CHICO LAGO,3170909,7/03/2007
731,,EL ARCA DE NOE CENTRO CULTURAL PARA NIÑOS LTDA,PRI,CHAPINERO,CL 70 A 10 03,CHICO LAGO,3170909,7/03/2007752,,GIMNASIO GUARDERÍA SAINT LORENZ,PRI,SUBA,CL 135 103 F 59,EL RINCÓN,6805679,9/03/2007
752,,GIMNASIO GUARDERÍA SAINT LORENZ,PRI,SUBA,CL 135 103 F 59,EL RINCÓN,6805679,9/03/2007753,,JARDÍN INFANTIL Y GUARDERÍA RICAURTE,SED-PRI,LOS MÁRTIRES,KR 25 6 A 19,LA SABANA,2476020,9/03/2007
753,,JARDÍN INFANTIL Y GUARDERÍA RICAURTE,SED-PRI,LOS MÁRTIRES,KR 25 6 A 19,LA SABANA,2476020,9/03/2007759,,NURSERY KINDERGARTEN SAN NICOLAS DE TALENTINO,PRI,SUBA,KR 95 A 147 B 29,EL PRADO,4675186,11/03/2007
759,,NURSERY KINDERGARTEN SAN NICOLAS DE TALENTINO,PRI,SUBA,KR 95 A 147 B 29,EL PRADO,4675186,11/03/2007762,,GIMNASIO SERES Y SABERES,SED-PRI,TEUSAQUILLO,AV KR 50 57 B 06,LA ESMERALDA,2213038,12/03/2007
762,,GIMNASIO SERES Y SABERES,SED-PRI,TEUSAQUILLO,AV KR 50 57 B 06,LA ESMERALDA,2213038,12/03/2007763,,PRE ESCOLAR OLAS DE ALEGRIA,SED-PRI,BARRIOS UNIDOS,KR 19 63 33,LOS ALCAZARES,3001896,12/03/2007
763,,PRE ESCOLAR OLAS DE ALEGRIA,SED-PRI,BARRIOS UNIDOS,KR 19 63 33,LOS ALCAZARES,3001896,12/03/2007765,,MIJARDÍNCITO EL MUNDO DE LOS AÑOS BELLOS,SED-PRI,BARRIOS UNIDOS,KR 49 A 86 B 46,LOS ANDES,6165299,12/03/2007
765,,MIJARDÍNCITO EL MUNDO DE LOS AÑOS BELLOS,SED-PRI,BARRIOS UNIDOS,KR 49 A 86 B 46,LOS ANDES,6165299,12/03/2007766,,JARDÍN INFANTIL PELOTA DE LETRAS,PRI,USAQUÉN,CL 134 A 9 51,LOS CEDROS,"61,455,282,743,457",12/03/2007
766,,JARDÍN INFANTIL PELOTA DE LETRAS,PRI,USAQUÉN,CL 134 A 9 51,LOS CEDROS,"61,455,282,743,457",12/03/2007767,,JARDÍN INFANTIL LA MAGIA DEL AMOR,SED-PRI,SUBA,KR 96 A 152 65,SUBA,6840536,12/03/2007
767,,JARDÍN INFANTIL LA MAGIA DEL AMOR,SED-PRI,SUBA,KR 96 A 152 65,SUBA,6840536,12/03/2007769,,JARDÍN INFANTIL SUEÑOS DE AMOR,PRI,SUBA,CL 120 70 65,NIZA,2265048,12/03/2007
769,,JARDÍN INFANTIL SUEÑOS DE AMOR,PRI,SUBA,CL 120 70 65,NIZA,2265048,12/03/2007773,,JARDÍN INFANTIL LA HORA DEL KINDER,SED-PRI,SUBA,CL 106 56 79,LA ALHAMBRA,2530782,12/03/2007
773,,JARDÍN INFANTIL LA HORA DEL KINDER,SED-PRI,SUBA,CL 106 56 79,LA ALHAMBRA,2530782,12/03/2007775,,JARDÍN INFANTIL PEQUEÑAS PERSONITAS,SED-PRI,BARRIOS UNIDOS,CL 72 A 20 C 38,"LOS
775,,JARDÍN INFANTIL PEQUEÑAS PERSONITAS,SED-PRI,BARRIOS UNIDOS,CL 72 A 20 C 38,"LOSALCÁZARES",3475493,13/03/2007776,,JARDÍN INFANTIL BETANIA,JSDIS,USME,CL 76 B SUR 5 64,GRAN YOMASA,2003369 - 7613383,13/03/2007
776,,JARDÍN INFANTIL BETANIA,JSDIS,USME,CL 76 B SUR 5 64,GRAN YOMASA,2003369 - 7613383,13/03/2007777,,JARDÍN INFANTIL OASIS,JSDIS,USME,KR 14 G BIS 133 A 22 SUR,CIUDAD USME,7390482,13/03/2007
777,,JARDÍN INFANTIL OASIS,JSDIS,USME,KR 14 G BIS 133 A 22 SUR,CIUDAD USME,7390482,13/03/2007778,,JARDÍN INFANTIL TEJARES,JS,USME,KR 8 BIS B 75 C 52 SUR,GRAN YOMASA,7632842,13/03/2007
778,,JARDÍN INFANTIL TEJARES,JS,USME,KR 8 BIS B 75 C 52 SUR,GRAN YOMASA,7632842,13/03/2007780,,JARDÍN INFANTIL LA ESPERANZA,JSDIS,USME,CL 76 B SUR 14 39 ESTE,LA FLORA,3653673,13/03/2007
780,,JARDÍN INFANTIL LA ESPERANZA,JSDIS,USME,CL 76 B SUR 14 39 ESTE,LA FLORA,3653673,13/03/2007781,,JARDÍN INFANTIL EL CARMEN,JSDIS,TUNJUELITO,KR 28 48 A 17 SUR,VENECIA,8053977,13/03/2007
781,,JARDÍN INFANTIL EL CARMEN,JSDIS,TUNJUELITO,KR 28 48 A 17 SUR,VENECIA,8053977,13/03/2007783,,J.S. SAN VICENTE,JS,SAN CRISTÓBAL,CL 34 H SUR 7 20 ESTE,SAN BLAS,2068554,13/03/2007
783,,J.S. SAN VICENTE,JS,SAN CRISTÓBAL,CL 34 H SUR 7 20 ESTE,SAN BLAS,2068554,13/03/2007784,,JARDÍN SOCIAL CHUNIZA,JS,USME,AC 91 SUR 4 C 26,COMUNEROS,7646136,13/03/2007
784,,JARDÍN SOCIAL CHUNIZA,JS,USME,AC 91 SUR 4 C 26,COMUNEROS,7646136,13/03/2007785,,JARDÍN SOCIAL BOLONIA,JS,USME,CL 81 A SUR 6 40 ESTE,GRAN YOMASA,7611922,13/03/2007
785,,JARDÍN SOCIAL BOLONIA,JS,USME,CL 81 A SUR 6 40 ESTE,GRAN YOMASA,7611922,13/03/2007787,,JARDÍN SOCIAL SAN CAYETANO,JS,USME,CL 74 A SUR 16 60 ESTE,LA FLORA,3653100 3113953556,13/03/2007
787,,JARDÍN SOCIAL SAN CAYETANO,JS,USME,CL 74 A SUR 16 60 ESTE,LA FLORA,3653100 3113953556,13/03/2007788,,JARDÍN SOCIAL MONTEBLANCO,JS,USME,CL 97 1 03 SUR,COMUNEROS,7734651,13/03/2007
788,,JARDÍN SOCIAL MONTEBLANCO,JS,USME,CL 97 1 03 SUR,COMUNEROS,7734651,13/03/2007789,,J.S. SANTIAGO DE LAS ATALAYAS,JS,BOSA,KR 89 A BIS 61 A 25 SUR,"BOSA
789,,J.S. SANTIAGO DE LAS ATALAYAS,JS,BOSA,KR 89 A BIS 61 A 25 SUR,"BOSAOCCIDENTAL",7833965,13/03/2007790,,J.S. SANTA MARTA,JS,BOSA,KR 93 B 54 84 SUR,EL PORVENIR,7839942,13/03/2007
790,,J.S. SANTA MARTA,JS,BOSA,KR 93 B 54 84 SUR,EL PORVENIR,7839942,13/03/2007791,,J.S. BELLAVISTA,JS,KENNEDY,CL 38 SUR 94 C 29,PATIO BONITO,4527787,13/03/2007
791,,J.S. BELLAVISTA,JS,KENNEDY,CL 38 SUR 94 C 29,PATIO BONITO,4527787,13/03/2007792,,JARDÍN SOCIAL TINTALITO,JS,KENNEDY,AC 43 SUR 88 A 20,"LAS
792,,JARDÍN SOCIAL TINTALITO,JS,KENNEDY,AC 43 SUR 88 A 20,"LASMARGARITAS","45,309,564,943,684",13/03/2007793,,JARDÍN INFANTIL VILLA CRISTINA,JSDIS,ENGATIVÁ,KR 95 G 91 A 22,"EL MINUTO DE
793,,JARDÍN INFANTIL VILLA CRISTINA,JSDIS,ENGATIVÁ,KR 95 G 91 A 22,"EL MINUTO DEDIOS",4355202 - 3167200190,13/03/2007794,,J.S. PIEDRA VERDE,JS,SUBA,CL 137 129 35,TIBABUYES,6876403 - 6 933649,13/03/2007
794,,J.S. PIEDRA VERDE,JS,SUBA,CL 137 129 35,TIBABUYES,6876403 - 6 933649,13/03/2007795,,J.S. JULIO FLOREZ,JSDIS,SUBA,KR 68 B 94 A 98,LA FLORESTA,"2 533927 2267388 -
795,,J.S. JULIO FLOREZ,JSDIS,SUBA,KR 68 B 94 A 98,LA FLORESTA,"2 533927 2267388 -2714357",13/03/2007796,,JARDÍN INFANTIL NUEVOS PASOS,JSDIS,LOS MÁRTIRES,CL 5 A 26 A 17,SANTA ISABEL,3754176,13/03/2007
796,,JARDÍN INFANTIL NUEVOS PASOS,JSDIS,LOS MÁRTIRES,CL 5 A 26 A 17,SANTA ISABEL,3754176,13/03/2007797,,J.S. PALERMO SUR,JS,"RAFAEL URIBE
797,,J.S. PALERMO SUR,JS,"RAFAEL URIBEURIBE",CL 49 D SUR 2 B 26,DIANA TURBAY,7677492,13/03/2007803,,FUNDACIÓN NIÑ@S BOGOTA,PRI,SUBA,CL 138 159 07,TIBABUYES,"4702186 - 3124618989 -
803,,FUNDACIÓN NIÑ@S BOGOTA,PRI,SUBA,CL 138 159 07,TIBABUYES,"4702186 - 3124618989 -3173814905",14/03/2007804,,JARDÍN INFANTIL SEMILLITAS BILINGÜE,SED-PRI,SUBA,CL 99 71 03,LA FLORESTA,2536241,14/03/2007
804,,JARDÍN INFANTIL SEMILLITAS BILINGÜE,SED-PRI,SUBA,CL 99 71 03,LA FLORESTA,2536241,14/03/2007815,,PREESCOLAR LA RONDA DE LOS NIÑOS,SED-PRI,TEUSAQUILLO,KR 40 D 59 21,LA ESMERALDA,2221018,15/03/2007
815,,PREESCOLAR LA RONDA DE LOS NIÑOS,SED-PRI,TEUSAQUILLO,KR 40 D 59 21,LA ESMERALDA,2221018,15/03/2007820,CONTROL,ASOCIACION EL ROCIO,PRI,BOSA,CL 68 B SUR 79 B 34,BOSA CENTRAL,7753135,16/03/2007
820,CONTROL,ASOCIACION EL ROCIO,PRI,BOSA,CL 68 B SUR 79 B 34,BOSA CENTRAL,7753135,16/03/2007822,,JARDÍN EMMANUEL,PRI,USAQUÉN,CL 145 17 17,LOS CEDROS,3474691 - 3474691,18/03/2007
822,,JARDÍN EMMANUEL,PRI,USAQUÉN,CL 145 17 17,LOS CEDROS,3474691 - 3474691,18/03/2007825,,JARDÍN BILINGÜE NUESTRA CREATIVIDAD,SED-PRI,TEUSAQUILLO,KR 18 54 74,GALERÍAS,2498344,20/03/2007
825,,JARDÍN BILINGÜE NUESTRA CREATIVIDAD,SED-PRI,TEUSAQUILLO,KR 18 54 74,GALERÍAS,2498344,20/03/2007827,,CETEM MIS PEQUEÑOS ENANITOS SEDE A,PRI,ENGATIVÁ,CL 80 A 105 16,BOLIVIA,2273843 - 3152210092,20/03/2007
827,,CETEM MIS PEQUEÑOS ENANITOS SEDE A,PRI,ENGATIVÁ,CL 80 A 105 16,BOLIVIA,2273843 - 3152210092,20/03/2007828,,PARVULATORIO OSIMIEL SAS,SED-PRI,FONTIBÓN,KR 80 A BIS 22 D 56,MODELIA,2951881,20/03/2007
828,,PARVULATORIO OSIMIEL SAS,SED-PRI,FONTIBÓN,KR 80 A BIS 22 D 56,MODELIA,2951881,20/03/2007831,,JARDÍN INFANTIL DATA SESAMO,SED-PRI,TEUSAQUILLO,KR 27 B 53 A 46,GALERÍAS,2126125,21/03/2007
831,,JARDÍN INFANTIL DATA SESAMO,SED-PRI,TEUSAQUILLO,KR 27 B 53 A 46,GALERÍAS,2126125,21/03/2007847,,LICEO LOWENFELD,SED-PRI,ENGATIVÁ,CL 52 A 74 20,SANTA CECILIA,4164138,21/03/2007
847,,LICEO LOWENFELD,SED-PRI,ENGATIVÁ,CL 52 A 74 20,SANTA CECILIA,4164138,21/03/2007851,,JARDÍN INFANTIL Y COLEGIO HORIZONTES ABIERTOS,SED-PRI,SUBA,CL 165 49 31,BRITALIA,6711721,22/03/2007
851,,JARDÍN INFANTIL Y COLEGIO HORIZONTES ABIERTOS,SED-PRI,SUBA,CL 165 49 31,BRITALIA,6711721,22/03/2007852,,JARDÍN INFANTIL EL MUNDO MARAVILLOSO DE DISNEY,PRI,ENGATIVÁ,KR 110 A 86 B 28 MANZANA 19,BOLIVIA,4317198,23/03/2007
852,,JARDÍN INFANTIL EL MUNDO MARAVILLOSO DE DISNEY,PRI,ENGATIVÁ,KR 110 A 86 B 28 MANZANA 19,BOLIVIA,4317198,23/03/2007856,,JARDÍN INFANTIL MI CABAÑITA,SED-PRI,BARRIOS UNIDOS,KR 21 A 82 06,LOS ALCÁZARES,2571838,23/03/2007
856,,JARDÍN INFANTIL MI CABAÑITA,SED-PRI,BARRIOS UNIDOS,KR 21 A 82 06,LOS ALCÁZARES,2571838,23/03/2007859,,GIMNASIO EL TESORO DEL SABER CREATIVO,PRI,KENNEDY,AC 6 75 53,AMERICAS,2640187,23/03/2007
859,,GIMNASIO EL TESORO DEL SABER CREATIVO,PRI,KENNEDY,AC 6 75 53,AMERICAS,2640187,23/03/2007869,,GAN LUBAVITCH,PRI,CHAPINERO,CL 94 9 52,EL REFUGIO,6185158,26/03/2007
869,,GAN LUBAVITCH,PRI,CHAPINERO,CL 94 9 52,EL REFUGIO,6185158,26/03/2007870,,JARDÍN INFANTIL POR UN MAÑANA,SED-PRI,SUBA,KR 68 173 A 39/35,"SAN JOSE DE
870,,JARDÍN INFANTIL POR UN MAÑANA,SED-PRI,SUBA,KR 68 173 A 39/35,"SAN JOSE DEBAVARIA",6714113,26/03/2007871,,MAROMAS TALLER DE LOS NIÑOS,PRI,SUBA,KR 71 D 124 61,NIZA,7550912,26/03/2007
871,,MAROMAS TALLER DE LOS NIÑOS,PRI,SUBA,KR 71 D 124 61,NIZA,7550912,26/03/2007878,,GIMNASIO PEDAGÓGICO DEL NORTE,PRI,USAQUÉN,KR 11 185 A 12,VERBENAL,6799049,26/03/2007
878,,GIMNASIO PEDAGÓGICO DEL NORTE,PRI,USAQUÉN,KR 11 185 A 12,VERBENAL,6799049,26/03/2007881,,MCKINLEY GARTEN,PRI,USAQUÉN,KR 20 134 A 05,LOS CEDROS,2591507 - 2715996,27/03/2007
881,,MCKINLEY GARTEN,PRI,USAQUÉN,KR 20 134 A 05,LOS CEDROS,2591507 - 2715996,27/03/2007883,,PATATIN PATATERO BABIES AND KINDER,PRI,SUBA,CL 127 A 72 70,NIZA,2532201,28/03/2007
883,,PATATIN PATATERO BABIES AND KINDER,PRI,SUBA,CL 127 A 72 70,NIZA,2532201,28/03/2007907,,CHIQUITINES CENTRO DE EDUCACIÓN INICIAL,PRI,SUBA,KR 53 147 A 41,EL PRADO,6150913,31/03/2007
907,,CHIQUITINES CENTRO DE EDUCACIÓN INICIAL,PRI,SUBA,KR 53 147 A 41,EL PRADO,6150913,31/03/2007908,,JARDÍN INFANTIL PLUTOMANÍA,PRI,BOSA,CL 68 B SUR 77 N 58,BOSA CENTRAL,7754654 - 3204288654,1/04/2007
908,,JARDÍN INFANTIL PLUTOMANÍA,PRI,BOSA,CL 68 B SUR 77 N 58,BOSA CENTRAL,7754654 - 3204288654,1/04/2007931,,LICEO INFANTIL GOFFI,SED-PRI,ANTONIO NARIÑO,CL 15 SUR 24 G 38,RESTREPO,7020329,5/04/2007
931,,LICEO INFANTIL GOFFI,SED-PRI,ANTONIO NARIÑO,CL 15 SUR 24 G 38,RESTREPO,7020329,5/04/2007932,,JARDÍN INFANTIL MENTES CONSTRUCTIVAS,PRI,USAQUÉN,KR 16 160 23,TOBERIN,6720085 - 3023270288,7/04/2007
932,,JARDÍN INFANTIL MENTES CONSTRUCTIVAS,PRI,USAQUÉN,KR 16 160 23,TOBERIN,6720085 - 3023270288,7/04/2007935,,JARDÍN INFANTIL BURBUJAS MÁGICAS,PRI,USAQUÉN,CL 152 7 C 11,LOS CEDROS,"5745190 - 2580324 -
935,,JARDÍN INFANTIL BURBUJAS MÁGICAS,PRI,USAQUÉN,CL 152 7 C 11,LOS CEDROS,"5745190 - 2580324 -6427579",9/04/2007950,,GUARDERÍA JARDÍN INFANTIL LUCES DE COLORES,PRI,SUBA,CL 151 111 A 25 CASA 25,SUBA,6633422 / 3208160810,11/04/2007
950,,GUARDERÍA JARDÍN INFANTIL LUCES DE COLORES,PRI,SUBA,CL 151 111 A 25 CASA 25,SUBA,6633422 / 3208160810,11/04/2007952,,LICEO INFANTIL MI NUEVO MUNDO ENCANTADO,SED-PRI,TUNJUELITO,AV BOYACA 51 A 46 SUR,VENECIA,2705180,12/04/2007
